id,amount,currency,merchant_name,issued_at,sender_account_id,recipient_account_id,credit_card_id
40400,9366.59,EUR,Boyer et Meunier,2023-08-24T20:24:00+02:00,933,418,933
40401,2056.34,EUR,Guillaume EURL,2007-11-09T00:04:06+01:00,551,900,551
40402,1603.33,EUR,Caron et Garnier,2003-07-05T20:45:28+02:00,234,6,234
40403,4836.72,EUR,Lucas et Riviere,2016-05-08T06:05:16+02:00,968,895,968
40404,443753.9,EUR,Bonnet et Bourgeois,2021-09-23T09:09:09+02:00,460,925,854
40405,3461.74,EUR,Muller GIE,2022-09-03T09:04:50+02:00,631,693,631
40406,4691.72,EUR,Lefevre SA,2004-07-23T14:11:07+02:00,77,829,77
40407,4032.65,EUR,Deschamps SEM,2005-09-29T12:31:49+02:00,236,589,236
40408,3944.02,EUR,Garnier et Pons,2006-08-08T01:53:21+02:00,278,320,278
40409,4964.57,XRP,Berger GIE,2022-06-13T22:06:45+02:00,394,376,394
40410,9824.89,EUR,Lopez et Huet,2001-10-22T05:33:24+02:00,762,868,762
40411,3205.66,EUR,Fontaine et Girard,2003-11-06T12:07:22+01:00,25,507,25
40412,584.97,EUR,Hubert EI,2002-07-20T19:50:16+02:00,473,524,473
40413,742813.34,EUR,Brun EI,2012-12-02T02:18:54+01:00,801,152,801
40414,7072.03,EUR,Garnier GIE,2009-09-02T03:20:15+02:00,105,818,105
40415,6845.04,EUR,Perrin EURL,2012-11-10T05:27:19+01:00,915,979,915
40416,4414.44,EUR,Lucas EI,2020-07-21T15:16:30+02:00,640,49,640
40417,6846.11,EUR,Henry GIE,2003-10-09T19:06:36+02:00,469,445,469
40418,5082.78,EUR,Moreau et Nguyen,2010-05-24T17:39:03+02:00,589,695,589
40419,8753.4,EUR,Robin GIE,2017-12-26T18:27:22+01:00,112,704,112
40420,2173.47,EUR,Morin et Deschamps,2005-06-19T19:30:13+02:00,410,499,592
40421,2942.87,EUR,Lopez EI,2023-06-21T08:34:45+02:00,373,480,373
40422,9660.78,EUR,Pons et Le roux,2007-10-18T06:11:05+02:00,868,338,868
40423,9540.55,EUR,Bourgeois SARL,2009-11-24T16:21:08+01:00,120,834,120
40424,9575.49,EUR,Leroy et Roy,2020-12-31T10:39:29+01:00,957,836,957
40425,157.03,EUR,Carpentier SAS,2005-08-02T19:59:33+02:00,772,795,772
40426,5185.21,EUR,Dumont GIE,2019-03-30T17:03:31+01:00,663,38,663
40427,9063.55,EUR,Jean EURL,2021-08-05T05:42:03+02:00,616,736,616
40428,4863.26,EUR,Laurent et Meunier,2019-11-12T23:23:06+01:00,75,203,75
40429,694827.74,CAD,Colin et Charpentier,2007-11-16T21:52:53+01:00,178,212,178
40430,4169.47,EUR,Leroy SAS,2007-12-20T18:04:05+01:00,40,554,40
40431,2931.02,EUR,Baron et Mathieu,2022-01-21T14:36:15+01:00,252,92,252
40432,8532.04,EUR,Robin et Leroy,2005-01-11T03:08:00+01:00,107,179,107
40433,3276.69,EUR,Riviere et Morel,2004-01-02T11:23:37+01:00,389,468,389
40434,7330.38,EUR,Masson et Rey,2015-04-07T19:55:07+02:00,42,771,546
40435,8999.89,EUR,Fabre SEM,2014-07-26T03:45:06+02:00,968,918,968
40436,2399.15,EUR,Brun et Rousseau,2015-08-01T21:04:21+02:00,705,742,705
40437,999243.57,EUR,Rolland SCOP,2009-05-22T11:50:38+02:00,549,563,549
40438,6096.4,EUR,Vidal et Jean,2009-12-12T14:14:28+01:00,177,862,177
40439,8416.88,XRP,Gautier EI,2018-05-09T00:38:23+02:00,675,704,675
40440,5686.36,EUR,Dumas EI,2013-10-03T11:38:22+02:00,135,573,135
40441,191776.61,EUR,Caron et Giraud,2004-04-07T18:27:50+02:00,34,532,34
40442,4284.5,EUR,Perez et Roy,2004-08-28T10:32:36+02:00,759,221,759
40443,8540.14,EUR,Duval et Bonnet,2010-06-25T19:41:33+02:00,574,157,574
40444,3888.14,FJD,Jacquet et Lucas,2011-10-11T23:01:15+02:00,322,863,322
40445,9808.11,EUR,Mathieu et Clement,2022-05-13T01:14:52+02:00,701,370,701
40446,5227.3,EUR,Paris et Barbier,2011-11-06T22:35:12+01:00,416,800,416
40447,3030.64,EUR,Morel et Le roux,2013-05-02T05:21:55+02:00,436,930,436
40448,5288.53,EUR,Rolland et Barbier,2022-06-07T17:14:30+02:00,720,258,720
40449,1156.45,EUR,Paris SARL,2015-04-14T04:09:52+02:00,591,425,591
40450,9694.58,EUR,Picard et Roger,2023-12-01T06:18:25+01:00,624,757,641
40451,502491.74,EUR,David SA,2010-09-23T06:45:12+02:00,251,781,251
40452,7844.09,EUR,Guillot et Barre,2006-10-11T10:39:26+02:00,67,412,67
40453,1928.23,EUR,Bonnet SARL,2021-04-21T12:59:39+02:00,481,622,481
40454,3592.18,EUR,Blanc SAS,2003-09-12T05:00:14+02:00,814,801,814
40455,4346.32,EUR,Vidal GIE,2014-07-23T07:47:42+02:00,432,504,432
40456,7263.62,EUR,Morel et Lefebvre,1999-12-31T08:36:47+01:00,486,174,486
40457,8780.68,EUR,Clement et Lefevre,2014-10-31T17:50:10+01:00,934,733,934
40458,271.75,EUR,Lopez GIE,2009-07-15T10:16:39+02:00,391,371,391
40459,7954.75,EUR,Gautier et Marie,2002-08-22T02:26:32+02:00,431,317,431
40460,9099.19,EUR,Legrand et Marchal,2003-12-25T12:52:00+01:00,488,938,488
40461,9527.36,EUR,Petit et Menard,2014-03-13T08:16:43+01:00,146,748,146
40462,438.47,EUR,Henry SA,2007-08-20T03:59:31+02:00,893,297,893
40463,7129.14,EUR,Da silva et Benoit,2012-04-19T16:04:44+02:00,417,439,417
40464,6552.24,EUR,Andre GIE,2011-11-07T07:54:56+01:00,343,307,343
40465,961.24,EUR,Jean et Le roux,2000-03-15T12:38:42+01:00,890,794,890
40466,8172.27,EUR,Louis et Renaud,2002-06-24T23:14:40+02:00,505,793,505
40467,374.36,EUR,Perrin GIE,1999-12-03T17:24:07+01:00,542,94,542
40468,4940.5,EUR,Prevost et Giraud,2017-11-10T00:31:56+01:00,965,432,965
40469,9449.41,EUR,Aubert SA,2004-11-16T12:46:08+01:00,124,410,124
40470,2155.67,EUR,Breton et Aubert,2007-07-19T00:48:07+02:00,281,180,281
40471,1757.09,EUR,Lucas et Bertrand,2015-01-27T03:24:16+01:00,503,878,503
40472,5645.17,EUR,Aubert et Carpentier,2006-05-22T04:49:53+02:00,974,870,974
40473,8146.9,EUR,Leroy et Barbier,2013-03-10T05:00:07+01:00,236,331,236
40474,7875.16,EUR,Pons et Schneider,2004-01-06T01:51:21+01:00,203,244,203
40475,547731.58,EUR,Brun et Dupuy,2021-04-22T06:57:32+02:00,538,905,538
40476,420.17,EUR,Duval et Carre,2022-10-26T22:52:58+02:00,784,105,784
40477,3715.53,EUR,Giraud GIE,2009-03-07T17:04:23+01:00,352,492,352
40478,7345.49,EUR,Schneider SEM,2018-09-04T15:48:36+02:00,606,117,606
40479,434.79,EUR,Vidal SCOP,2017-10-19T04:19:01+02:00,78,681,78
40480,1589.64,EUR,Barre et Jean,2022-05-12T17:36:38+02:00,862,907,862
40481,498104.43,EUR,Royer SAS,2000-11-17T16:22:39+01:00,309,680,309
40482,9153.48,EUR,Lopez EURL,2008-01-12T21:40:01+01:00,545,379,545
40483,4966.78,EUR,Gautier GIE,2002-10-15T08:30:41+02:00,378,896,378
40484,4723.04,PYG,Marchand EI,2014-12-22T05:18:37+01:00,702,969,702
40485,2072.24,EUR,Chevalier et Lambert,2017-10-13T07:31:29+02:00,18,703,18
40486,859.06,EUR,Cousin SEM,2007-04-10T20:36:13+02:00,476,247,476
40487,3579.79,EUR,Andre SCOP,2013-07-27T00:05:58+02:00,226,767,226
40488,9602.47,EUR,Roussel SCOP,2020-01-10T23:37:17+01:00,281,169,281
40489,5477.55,EUR,Vasseur SA,2009-11-13T07:12:58+01:00,16,426,16
40490,2921.66,EUR,Lecomte et Vasseur,2004-04-21T09:32:22+02:00,607,517,607
40491,8651.38,EUR,Roche et Caron,2017-11-03T02:46:17+01:00,635,761,635
40492,5852.67,EUR,Giraud SA,2018-06-28T16:10:14+02:00,720,459,720
40493,255.11,EUR,Guillot et Bertrand,2016-10-17T16:16:35+02:00,450,944,450
40494,2239.99,EUR,Sanchez et Simon,1999-09-10T19:10:21+02:00,341,795,341
40495,9511.49,EUR,Philippe GIE,2002-01-31T02:49:29+01:00,545,866,545
40496,5257.71,EUR,Roussel et Marchand,2003-03-20T16:30:53+01:00,739,256,739
40497,3281.25,CAD,Renault GIE,2003-02-17T10:40:23+01:00,452,422,452
40498,4177.48,EUR,Meunier SAS,2016-11-03T19:27:26+01:00,435,703,435
40499,8803.18,NAD,Leroux SCOP,2002-03-02T06:24:58+01:00,325,46,325
40500,1030,EUR,Berger et Arnaud,2006-09-29T23:17:25+02:00,952,225,952
40501,3295.59,EUR,Dufour et Huet,2002-09-21T21:00:56+02:00,795,344,795
40502,2689.29,EUR,Moreau et Carre,2003-11-24T06:21:48+01:00,619,375,619
40503,1585.96,EUR,Picard et Martinez,2005-05-30T21:32:00+02:00,869,788,869
40504,3692.2,EUR,Gaillard et Martin,2020-11-18T23:08:32+01:00,725,280,725
40505,243.04,EUR,Dupont GIE,2000-08-16T18:28:21+02:00,588,873,588
40506,9597.3,EUR,Perrot SAS,2011-08-06T08:14:37+02:00,829,168,829
40507,428.05,EUR,Bertrand et Bernard,1999-10-29T11:15:27+02:00,82,652,82
40508,4642.84,EUR,Durand SA,2007-11-26T04:23:48+01:00,888,978,888
40509,6201.11,EUR,Philippe et Lopez,2005-05-03T11:39:02+02:00,656,667,656
40510,744669.45,EUR,Guillaume et Baron,2006-12-07T06:23:22+01:00,685,814,685
40511,9741,EUR,Cousin et Henry,2020-08-16T23:03:29+02:00,149,523,149
40512,225.22,EUR,Chevalier et Dumont,2005-04-08T23:55:22+02:00,934,718,934
40513,6948.19,EUR,Roche SEM,2010-06-05T02:28:07+02:00,959,507,959
40514,8784.27,EUR,Giraud et Renard,2016-07-22T05:48:31+02:00,564,307,564
40515,6896.08,EUR,Fleury EI,2002-08-28T05:45:14+02:00,892,554,892
40516,7101.07,EUR,Julien et Francois,2020-01-22T05:30:14+01:00,272,555,272
40517,1880.15,EUR,Durand SEM,2008-04-12T12:19:29+02:00,586,966,354
40518,548811.94,EUR,Richard SARL,2006-05-05T04:37:17+02:00,536,328,536
40519,2734.95,EUR,Paris et Pierre,2009-06-19T20:59:59+02:00,585,613,585
40520,909077.19,EUR,Nguyen SARL,2002-07-27T15:23:11+02:00,302,802,302
40521,5429.98,EUR,Guerin et Thomas,2009-07-26T17:56:02+02:00,365,652,365
40522,4098.15,EUR,Aubert EI,2021-10-01T01:14:35+02:00,78,694,78
40523,5503.82,EUR,Thomas SCOP,2012-08-31T00:56:06+02:00,294,215,294
40524,2296.76,EUR,Aubert et Caron,2021-03-29T12:03:35+02:00,36,972,36
40525,1474.39,EUR,Chevalier et Francois,2008-06-23T17:25:04+02:00,269,232,269
40526,4935.27,EUR,Nicolas SARL,2006-04-19T19:24:20+02:00,419,107,419
40527,447.74,PLN,Roche GIE,2020-02-06T02:08:32+01:00,98,526,98
40528,9695.81,EUR,Barre EI,2013-09-23T05:53:31+02:00,457,752,457
40529,3179.68,EUR,Da silva et Louis,2006-03-12T21:52:26+01:00,506,302,506
40530,2336.73,EUR,Muller SAS,2010-01-02T12:17:11+01:00,46,305,46
40531,4724.33,EUR,Da silva et Breton,2008-02-29T07:36:55+01:00,207,216,207
40532,956.54,VES,Muller et Robert,2011-05-06T00:15:13+02:00,201,338,201
40533,4471.02,EUR,Maillard SARL,2019-10-03T08:33:03+02:00,76,132,76
40534,7169.33,EUR,Schneider SEM,2023-11-08T01:35:27+01:00,514,885,514
40535,4650.58,EUR,Masson EURL,2019-06-20T11:12:51+02:00,5,34,5
40536,8477.31,EUR,Lucas et Girard,2000-12-10T18:24:08+01:00,867,846,867
40537,537757.67,EUR,Meunier et Arnaud,2015-11-13T18:19:35+01:00,803,661,803
40538,5419.48,EUR,Colin EURL,2003-07-06T01:19:39+02:00,312,720,312
40539,7324.59,EUR,Da silva SARL,2016-06-15T20:26:10+02:00,302,808,302
40540,6027.53,EUR,Fontaine SA,2018-01-24T19:24:51+01:00,883,58,883
40541,522795.01,EUR,Chevalier EI,2019-08-21T05:07:14+02:00,961,610,961
40542,7667.33,EUR,Caron et Chevalier,2022-03-26T15:14:21+01:00,233,848,233
40543,6694.92,EUR,Richard et Blanchard,2012-11-06T00:34:16+01:00,881,948,881
40544,886.64,EUR,Lefevre et Rodriguez,1999-04-29T00:49:41+02:00,882,898,882
40545,2216.5,EUR,Garcia SEM,2002-09-06T02:31:07+02:00,46,189,46
40546,3277.43,EUR,Leroux SARL,2008-12-02T08:17:31+01:00,558,800,558
40547,4815.09,EUR,Muller et Marchal,2013-10-19T02:32:40+02:00,172,372,172
40548,6514.85,EUR,Fournier SARL,2019-03-12T02:49:41+01:00,92,871,294
40549,5837.57,EUR,Poirier EI,2015-09-06T07:28:55+02:00,472,341,472
40550,3096.81,EUR,Duval GIE,2015-09-14T02:11:49+02:00,767,75,767
40551,149.52,EUR,Renard SAS,2005-03-04T17:04:26+01:00,402,616,402
40552,4897.6,EUR,Dumont et Boyer,2008-06-04T21:59:31+02:00,385,719,61
40553,526.31,EUR,Gaillard EI,2000-09-01T02:32:48+02:00,846,926,846
40554,5360.48,EUR,Aubert et Dupont,2013-08-20T13:35:35+02:00,218,175,218
40555,3297.24,EUR,Paris et Maillard,2008-04-27T12:37:03+02:00,425,429,425
40556,565984.03,EUR,Schneider et Roux,2020-05-18T14:40:56+02:00,611,757,611
40557,9586.81,EUR,Rousseau SCOP,2018-03-24T15:37:41+01:00,151,307,151
40558,8151.3,EUR,Faure EI,2003-01-07T21:28:14+01:00,476,122,476
40559,8882.29,EUR,Dumont SAS,2018-11-09T22:52:04+01:00,564,520,564
40560,9547.3,EUR,Meyer et Pons,2001-08-31T15:11:21+02:00,204,910,204
40561,6776.91,EUR,Huet SAS,2015-03-08T07:00:13+01:00,203,422,203
40562,2877.83,EUR,Roussel SAS,2022-12-09T10:13:42+01:00,269,244,269
40563,7178.3,EUR,Dupont et Breton,2001-06-06T18:01:26+02:00,546,111,546
40564,2783.68,EUR,Rey et Gautier,2022-04-16T18:12:12+02:00,308,195,308
40565,768,THB,Mathieu et Laurent,2011-06-13T14:46:58+02:00,888,992,888
40566,2713.76,EUR,Fernandez EURL,2007-06-01T13:53:47+02:00,386,404,386
40567,8841.9,EUR,Gautier EURL,2018-01-04T12:08:41+01:00,470,256,470
40568,628627.78,EUR,Rousseau EI,2014-06-06T13:48:59+02:00,435,101,435
40569,9933.78,EUR,Guillaume et Chevalier,2022-01-24T02:09:58+01:00,949,402,949
40570,5099.2,EUR,Guyot et Bonnet,2019-12-24T00:17:25+01:00,866,332,866
40571,415035.02,EUR,Mathieu EI,2023-11-15T07:53:48+01:00,389,278,389
40572,5632.45,EUR,Laurent et Menard,2000-06-29T16:08:45+02:00,782,587,782
40573,9449.11,EUR,Jacquet GIE,2011-12-24T01:12:46+01:00,220,517,220
40574,3726.69,EUR,Berger GIE,2003-04-08T19:03:26+02:00,970,669,970
40575,2949.67,EUR,Noel EI,2023-01-04T18:17:42+01:00,902,106,902
40576,4050.23,ZAR,Colin et Dumont,2000-06-07T10:03:37+02:00,505,777,505
40577,9608.23,EUR,Julien et Renault,2007-01-02T07:57:00+01:00,638,826,638
40578,9257.55,EUR,Blanc GIE,2020-12-14T19:12:03+01:00,144,913,144
40579,7194.31,EUR,Marty et Marty,2009-05-23T11:54:29+02:00,64,660,64
40580,8914.16,EUR,Masson et Robin,1999-08-16T12:30:50+02:00,391,527,391
40581,3621.12,EUR,Lambert EURL,2015-06-28T12:27:27+02:00,746,462,746
40582,972.89,EUR,Durand et Richard,2006-05-28T03:03:28+02:00,606,631,606
40583,7003.74,EUR,Roux et Huet,2016-01-04T15:34:06+01:00,100,324,100
40584,8925.03,EUR,Adam GIE,2020-05-23T14:55:21+02:00,781,932,781
40585,224.43,EUR,Poirier et Rousseau,2022-05-31T05:38:46+02:00,283,192,283
40586,3659.73,EUR,Richard et Morel,2009-08-21T14:46:26+02:00,295,830,295
40587,8426.43,EUR,Morel et Durand,2019-09-05T11:10:24+02:00,628,525,628
40588,3403.01,EUR,Lucas et Barre,2006-10-15T07:39:34+02:00,412,308,412
40589,7488.42,EUR,Leclercq SEM,2006-01-07T15:02:13+01:00,237,399,237
40590,1544.39,EUR,Leclerc SAS,2007-06-22T13:13:53+02:00,189,207,189
40591,9876.7,EUR,Brun et David,2012-07-01T03:01:24+02:00,186,340,186
40592,8916.75,EUR,Masson et Dupuy,2003-01-18T08:24:02+01:00,294,220,294
40593,6789.34,EUR,Olivier et Aubry,2018-08-03T01:20:57+02:00,274,558,274
40594,8345.18,EUR,Simon GIE,2021-11-17T10:00:08+01:00,740,314,740
40595,4133.52,EUR,Guillot et Charles,2004-08-03T06:06:04+02:00,363,548,363
40596,7.85,EUR,Collet EURL,2009-03-18T03:42:44+01:00,434,828,434
40597,1988.46,EUR,Colin et Louis,2008-07-07T02:43:05+02:00,463,1,463
40598,278761.19,EUR,Marchand et Charpentier,2014-02-26T16:05:26+01:00,639,799,639
40599,4656.77,EUR,Paris EURL,2012-09-30T17:24:48+02:00,106,987,106
40600,4634.97,EUR,Morin SARL,2023-04-23T03:59:21+02:00,629,945,629
40601,9135.46,EUR,Renaud et Laurent,2002-12-13T01:20:41+01:00,451,127,473
40602,5471.4,EUR,David et Francois,2014-06-04T00:11:34+02:00,992,544,992
40603,530.52,EUR,Louis SCOP,1999-10-29T20:06:01+02:00,738,450,738
40604,3741.83,EUR,Paul SARL,2018-03-24T08:16:18+01:00,727,147,727
40605,9267.03,EUR,Dumont SCOP,2013-04-01T11:29:07+02:00,101,775,101
40606,9278.75,EUR,Faure SAS,2014-10-23T22:22:16+02:00,503,179,503
40607,3871.19,MGA,Gautier GIE,2005-08-02T05:49:58+02:00,601,941,883
40608,4296.34,EUR,Paris SEM,2016-07-21T18:43:05+02:00,963,78,963
40609,6250.08,EUR,Guillaume EI,2021-12-30T09:21:10+01:00,685,329,685
40610,700993.49,EUR,Lemaire et Prevost,1999-06-15T03:55:08+02:00,900,308,900
40611,9842.63,EUR,Renard et Lemaire,2015-03-01T16:19:17+01:00,114,308,114
40612,4824.66,EUR,Guerin et Fabre,2020-11-16T09:59:36+01:00,213,44,213
40613,9078.08,EUR,Julien et Renaud,2002-12-01T05:33:49+01:00,93,419,93
40614,6891.34,EUR,Nguyen SAS,2007-08-26T00:02:03+02:00,458,200,458
40615,4099.54,KES,Gauthier et Girard,2020-09-12T04:54:47+02:00,5,207,5
40616,2378.3,EUR,Brun SA,2009-10-08T10:44:22+02:00,942,947,942
40617,398.54,EUR,Carpentier et Picard,2020-04-15T05:01:04+02:00,63,285,63
40618,5119.94,EUR,Guillot SEM,2014-12-17T19:53:49+01:00,325,604,363
40619,5244.22,EUR,Morel SAS,2008-07-23T08:09:25+02:00,505,537,505
40620,7807.38,EUR,Guerin et Schneider,2009-07-12T05:13:55+02:00,183,213,183
40621,52803.55,EUR,Maillard et Meunier,2010-09-05T16:04:36+02:00,232,303,232
40622,494790.28,EUR,Morin SCOP,2007-09-06T01:47:28+02:00,949,503,949
40623,9957.56,EUR,Barre et Perrin,2003-06-04T07:11:32+02:00,310,212,310
40624,5661.23,EUR,Lucas SA,2016-04-11T13:53:52+02:00,20,965,20
40625,7368.26,EUR,Mercier et Roy,2007-09-30T07:27:42+02:00,337,839,337
40626,9406.1,EUR,Lemoine EURL,2008-07-04T22:46:58+02:00,632,465,632
40627,612.29,EUR,Roche et Carpentier,2009-12-05T18:23:59+01:00,854,81,854
40628,7785.94,EUR,Leroux et Roche,2009-09-27T22:29:46+02:00,453,986,453
40629,7977.16,EUR,Lecomte EI,1999-07-24T22:29:25+02:00,867,26,867
40630,786.32,EUR,Perrot SCOP,2010-12-24T07:07:24+01:00,412,108,412
40631,5507.9,NGN,Marchand et Leroux,2022-07-17T10:54:44+02:00,590,947,590
40632,1332.34,EUR,Lopez SEM,2004-06-09T00:12:30+02:00,655,88,655
40633,344709.29,EUR,Julien SARL,2002-10-25T01:19:22+02:00,442,764,442
40634,6194.05,EUR,Lucas et Giraud,2023-02-08T06:58:12+01:00,438,464,438
40635,3524.41,EUR,Morin EURL,2004-07-19T08:02:23+02:00,1,417,1
40636,1195.1,EUR,Martin et Robin,2022-07-25T02:22:37+02:00,197,242,197
40637,7631.9,EUR,Andre et Legrand,2015-04-04T05:03:23+02:00,234,960,234
40638,8652.25,EUR,Fabre et Boyer,2019-10-01T00:58:07+02:00,417,683,417
40639,1635,EUR,Rodriguez et Robert,2013-01-20T03:50:35+01:00,359,611,359
40640,5264.39,EUR,Rolland EI,2007-11-22T07:43:06+01:00,856,220,856
40641,5071.31,XCD,Arnaud EI,2015-08-22T02:54:26+02:00,92,648,92
40642,4950.69,EUR,Le gall SEM,2011-08-28T14:44:37+02:00,221,589,221
40643,6905.71,EUR,Lopez et Dupont,2011-11-19T22:21:31+01:00,569,812,569
40644,5715.73,EUR,Da silva EI,2011-04-26T10:36:30+02:00,259,264,259
40645,6029.4,EUR,Andre et Richard,2001-05-03T16:57:52+02:00,34,896,34
40646,9995.23,MAD,Perrot et Paul,2001-02-05T13:57:45+01:00,408,150,408
40647,7926.15,EUR,Caron SEM,2001-05-09T00:28:10+02:00,850,850,850
40648,9668.35,EUR,Garnier SA,2022-08-11T08:21:17+02:00,576,40,576
40649,6415.82,EUR,Renault et Guillaume,2014-09-05T18:11:26+02:00,496,950,496
40650,2536.95,EUR,Lemoine et Marchand,2016-05-19T07:31:49+02:00,330,843,176
40651,7828.78,EUR,Poirier EI,2005-12-04T22:20:04+01:00,545,457,545
40652,8203.32,EUR,Le gall et Mercier,2002-02-18T20:14:04+01:00,978,536,978
40653,6567.12,EUR,Masson et Pierre,1999-08-07T20:29:10+02:00,479,290,479
40654,5208.96,EUR,Perrin SAS,2002-04-10T14:00:10+02:00,826,57,826
40655,4773.04,EUR,Cousin et Bernard,2007-12-25T22:45:28+01:00,532,841,532
40656,4900.1,EUR,Roger EI,2015-08-07T07:53:57+02:00,188,381,188
40657,8367.34,EUR,Aubry et Poirier,2018-05-23T16:33:02+02:00,918,592,918
40658,3494.31,EUR,Girard SARL,2008-09-15T04:04:27+02:00,2,490,386
40659,5999.25,EUR,Royer SARL,2021-11-29T17:13:34+01:00,727,987,742
40660,5890.58,EUR,Guyot SCOP,2009-09-15T08:22:24+02:00,153,509,153
40661,5044.82,EUR,Renault SAS,2023-10-04T21:42:47+02:00,94,258,94
40662,8324.25,EUR,Gerard et Pons,2002-06-25T02:41:14+02:00,533,298,533
40663,5002.77,EUR,Francois et Masson,2012-06-24T22:51:58+02:00,791,488,791
40664,8350.17,EUR,Richard et Huet,2004-08-16T12:48:29+02:00,937,988,937
40665,9142.03,EUR,Morel EI,2008-07-24T07:22:37+02:00,489,356,489
40666,9939.04,PAB,Brunet SARL,2000-10-24T17:12:05+02:00,211,92,211
40667,4568.1,EUR,Vincent SEM,2003-04-21T19:20:01+02:00,215,39,215
40668,355.48,EUR,Perez et Roy,2006-03-23T03:20:24+01:00,788,396,788
40669,3449.71,EUR,Blanchard SARL,2003-01-07T19:52:34+01:00,430,323,430
40670,7759.37,EUR,Charpentier GIE,2004-01-30T11:56:42+01:00,781,945,781
40671,3772.06,EUR,Noel SA,2006-11-09T06:33:13+01:00,575,649,575
40672,8750.22,EUR,Durand GIE,2012-07-24T15:37:26+02:00,391,820,391
40673,5958.65,EUR,Henry et Le roux,2012-02-24T18:10:20+01:00,572,110,572
40674,82.06,EUR,Marty et Laurent,2018-12-01T03:51:32+01:00,8,743,8
40675,6457.43,EUR,Da silva et Richard,2018-09-13T13:30:51+02:00,562,405,562
40676,1889.53,LTC,Simon et Lacroix,2021-07-11T14:00:02+02:00,642,464,642
40677,9258.79,EUR,Dufour et Maillard,2021-06-28T17:09:51+02:00,511,260,511
40678,4387.5,NOK,Le gall SA,2002-02-20T01:03:21+01:00,879,297,879
40679,7798.58,EUR,Martinez et Caron,2011-10-20T07:13:59+02:00,412,760,412
40680,3134.98,EUR,Vincent SEM,2005-03-30T00:25:10+02:00,701,493,701
40681,4443.46,EUR,Dupuis et Laine,2014-11-19T10:47:02+01:00,813,567,813
40682,5184.61,EUR,Garnier SARL,2007-02-10T10:38:46+01:00,736,436,736
40683,1541.76,EUR,Renault SAS,2010-09-25T00:41:34+02:00,591,37,591
40684,6675.39,EUR,Menard et Colin,2016-03-20T06:15:12+01:00,506,773,506
40685,1868.09,EUR,Aubert et Vasseur,2007-07-17T11:44:16+02:00,360,877,360
40686,7320.59,EUR,Lucas et Benoit,2015-09-12T00:02:03+02:00,285,327,285
40687,793.53,EUR,Lemoine GIE,2002-03-21T02:09:05+01:00,902,606,902
40688,1723.12,EUR,Mathieu GIE,2011-04-12T03:30:15+02:00,478,847,478
40689,3407.58,EUR,Bonnet SA,2021-04-13T03:27:57+02:00,219,613,219
40690,6710.66,EUR,Rousseau et Dumont,2022-05-15T15:32:46+02:00,682,118,682
40691,3114.74,EUR,Colin et Gautier,2007-07-23T17:59:08+02:00,406,319,406
40692,8613.39,EUR,Pierre EI,2021-09-05T12:01:19+02:00,748,595,748
40693,533.88,EUR,Denis SAS,2006-04-29T02:37:58+02:00,621,181,621
40694,618.5,EUR,Martin SARL,2018-11-11T19:15:07+01:00,731,240,731
40695,7529.28,EUR,Dumont SCOP,2006-08-18T17:55:41+02:00,849,960,849
40696,9574.26,EUR,Jean et Marty,2005-05-26T04:05:00+02:00,930,571,930
40697,5684.56,EUR,Muller et Andre,2003-06-27T09:32:21+02:00,496,885,496
40698,9454.56,EUR,Renaud SA,2018-10-31T16:34:17+01:00,188,562,188
40699,7175.2,EUR,Lucas SARL,2004-03-08T04:47:45+01:00,641,269,641
40700,8493.02,EUR,Guerin EI,2005-10-08T07:50:09+02:00,172,122,172
40701,951.53,EUR,Menard EI,2019-04-14T20:57:59+02:00,961,623,961
40702,645948.43,EUR,Adam SCOP,2022-10-24T10:42:23+02:00,942,853,942
40703,5947.69,EUR,Faure et Francois,2009-01-06T04:10:02+01:00,914,458,914
40704,9807.77,EUR,Nguyen EURL,2018-07-07T09:07:29+02:00,88,860,88
40705,6197.16,EUR,Rodriguez et Riviere,2014-07-22T20:23:34+02:00,20,86,20
40706,9148.39,EUR,Chevalier SARL,2017-09-23T07:08:36+02:00,624,828,624
40707,3716.5,EUR,Vincent et Lambert,2023-06-11T15:21:12+02:00,195,845,195
40708,9166.17,EUR,Remy GIE,2011-10-06T18:34:51+02:00,950,198,950
40709,2600.12,EUR,Fernandez SAS,2020-01-17T18:47:56+01:00,584,558,584
40710,5294.59,EUR,Le roux et Garcia,2018-09-09T17:16:32+02:00,374,453,374
40711,4952.23,EUR,Lopez SAS,2016-08-12T23:03:49+02:00,664,144,664
40712,8857.29,EUR,Martinez et David,2017-11-26T04:01:49+01:00,922,416,922
40713,9691.27,EUR,Guyot et Legrand,2002-06-04T14:34:11+02:00,678,830,678
40714,4437.77,EUR,Robert et Lefevre,2011-12-08T11:47:36+01:00,398,727,398
40715,414.51,EUR,Carre et Brunet,2004-08-08T19:24:25+02:00,120,814,120
40716,1054.66,EUR,Moreau SCOP,2023-12-31T14:05:09+01:00,79,741,79
40717,5129.48,EUR,Roger et Bourgeois,2017-05-29T17:33:36+02:00,885,561,885
40718,5669.44,EUR,Roger SEM,2011-01-10T00:36:00+01:00,794,849,794
40719,178582.43,EUR,Robin SARL,2005-05-27T05:36:16+02:00,997,982,997
40720,9465.58,EUR,Moreau SAS,2021-08-31T10:38:07+02:00,193,538,193
